48,99.846,80.294,66.010,61.339,34.821
53,131.123,104.783,81.222,73.414,52.579
55,133.954,100.611,81.686,76.352,53.329
60,159.625,118.802,100.937,84.422,68.018
61,159.013,116.554,97.312,84.429,67.503
64,63.478,51.550,41.069,37.678,18.424
66,72.086,61.960,47.275,42.717,22.245
79,126.549,99.443,84.030,72.455,45.551
90,167.524,131.814,103.819,91.220,68.170
100,227.196,170.730,131.630,118.127,94.805
